stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone,platform_code,vehicle_type
NSR:StopPlace:42922,,Sørborgen,,63.30384,10.462747,,,1,,2,,,700
NSR:StopPlace:42921,,Lohove snuplass,,63.404903,10.459622,,,1,,2,,,700
NSR:StopPlace:42920,,Sørberg,,63.372044,10.174269,,,1,,2,,,700
NSR:StopPlace:41608,,Tjønnlia,,63.40193,10.509826,,,1,,2,,,700
NSR:StopPlace:41609,,Prinsen Kinosenter,,63.42601,10.393397,,,1,,2,,,700
NSR:StopPlace:42939,,Lund Hagebruk,,63.346363,10.039084,,,1,,2,,,700
NSR:StopPlace:41606,,Prestrønning,,62.928165,11.129166,,,1,,2,,,700
NSR:StopPlace:41607,,Hellesvik,,63.779297,8.811684,,,1,,2,,,700
NSR:StopPlace:41604,,Tjønnbakken,,63.59614,10.111216,,,1,,2,,,700
NSR:StopPlace:42936,,Lund,,63.159626,10.297108,,,1,,2,,,700
NSR:StopPlace:41605,,Presthusaunet,,63.41902,10.494889,,,1,,2,,,700
NSR:StopPlace:41602,,Presthus,,63.424236,10.517402,,,1,,2,,,700
NSR:StopPlace:42934,,Målsjøen,,63.244385,10.42992,,,1,,2,,,700
NSR:StopPlace:41600,,Prestgårdskrysset,,63.29878,10.475398,,,1,,2,,,700
NSR:StopPlace:41601,,Titran skole,,63.670097,8.321725,,,1,,2,,,700
NSR:StopPlace:42931,,Lund,,63.34963,10.319731,,,1,,2,,,700
NSR:StopPlace:70156,,Kjørsvikbugen hurtigbåtkai,,63.41286,8.723905,,,1,,2,,,
NSR:StopPlace:41619,,Hellesvik veikryss,,63.88081,9.898081,,,1,,2,,,700
NSR:StopPlace:41617,,St. Olavs Hospital,,63.42072,10.390208,,,1,,2,,,700
NSR:StopPlace:42949,,Lundan,,63.34653,10.023714,,,1,,2,,,700
NSR:StopPlace:42948,,Måsøvalkrysset,,63.703514,8.519133,,,1,,2,,,700
NSR:StopPlace:42947,,Søvassli Ungdomssenter,,63.230606,9.43006,,,1,,2,,,700
NSR:StopPlace:42946,,Lundamo,,63.151604,10.280762,,,1,,2,,,700
NSR:StopPlace:41613,,Prinsens gate,,63.430996,10.392081,,,1,,2,,,700
NSR:StopPlace:42945,,Sørvollan,,63.531155,9.120943,,,1,,2,,,700
NSR:StopPlace:41611,,Hellesvik,,63.887806,9.897582,,,1,,2,,,700
NSR:StopPlace:42943,,Lundabrua,,63.152676,10.288352,,,1,,2,,,700
NSR:StopPlace:42942,,Sørvika,,63.61356,9.845782,,,1,,2,,,700
NSR:StopPlace:41612,,Tjønnstua,,63.786236,9.879114,,,1,,2,,,700
NSR:StopPlace:42941,,Målsjøåsen,,63.251797,10.434987,,,1,,2,,,700
NSR:StopPlace:43807,,Flatjord,,63.347675,10.509249,,,1,,2,,,700
NSR:StopPlace:42959,,Lundfjord,,64.027664,10.078977,,,1,,2,,,700
NSR:StopPlace:43806,,Blakstad,,63.29365,9.081677,,,1,,2,,,700
NSR:StopPlace:41626,,Tonstadkrysset Kolstadvegen,,63.370285,10.376866,,,1,,2,,,700
NSR:StopPlace:43805,,Blakli snuplass,,63.3938,10.437421,,,1,,2,,,700
NSR:StopPlace:42958,,Mæla,,63.32395,10.077169,,,1,,2,,,700
NSR:StopPlace:43804,,Blakli,,63.393845,10.438474,,,1,,2,,,700
NSR:StopPlace:41627,,Rabben,,63.723667,8.836774,,,1,,2,,,700
NSR:StopPlace:41624,,Tonstadgrenda,,63.361828,10.385998,,,1,,2,,,700
NSR:StopPlace:42956,,Lunderengshaugen,,62.83681,11.312633,,,1,,2,,,700
NSR:StopPlace:43803,,Flaten,,63.397373,10.554971,,,1,,2,,,700
NSR:StopPlace:41625,,Hemnskjel,,63.497555,9.157597,,,1,,2,,,700
NSR:StopPlace:43802,,Bjørset,,62.923832,10.149589,,,1,,2,,,700
NSR:StopPlace:42954,,Lundemobakken,,63.352367,10.361019,,,1,,2,,,700
NSR:StopPlace:41622,,Tomtebo,,62.605587,11.653645,,,1,,2,,,700
NSR:StopPlace:41623,,Hemnehallen,,63.2922,9.079508,,,1,,2,,,700
NSR:StopPlace:41620,,Professor Brochs gate,,63.414913,10.398166,,,1,,2,,,700
NSR:StopPlace:41621,,Sagmælen,,63.29174,9.085919,,,1,,2,,,700
NSR:StopPlace:42951,,Lunde,,64.132645,10.544811,,,1,,2,,,700
NSR:StopPlace:42961,,Lundåsen,,63.35217,10.326942,,,1,,2,,,700
NSR:StopPlace:41630,,Tonstadkrysset Vestre Rosten,,63.369053,10.376267,,,1,,2,,,700
NSR:StopPlace:42960,,Tanem bru,,63.30999,10.454048,,,1,,2,,,700
NSR:StopPlace:43819,,Flatåsen senter,,63.373543,10.345759,,,1,,2,,,700
NSR:StopPlace:41639,,Hepsøy hurtigbåtkai,,64.323586,10.387782,,,1,,2,,,1000
NSR:StopPlace:43818,,Blækkan,,63.3166,10.060407,,,1,,2,,,700
NSR:StopPlace:42969,,Lykkjnesset,,63.320255,10.140286,,,1,,2,,,700
NSR:StopPlace:41637,,Ramsvika,,63.751347,10.087344,,,1,,2,,,700
NSR:StopPlace:41638,,Tonstadkrysset E6,,63.369007,10.379395,,,1,,2,,,700
NSR:StopPlace:43815,,Blåhammaren,,63.425037,10.774186,,,1,,2,,,700
NSR:StopPlace:42968,,Tanemskrysset Tanemsbruvegen,,63.313503,10.427478,,,1,,2,,,700
NSR:StopPlace:41635,,Henrik Ourens veg,,63.415527,10.44584,,,1,,2,,,700
NSR:StopPlace:43814,,Flatnes vegkryss,,63.671448,9.583033,,,1,,2,,,700
NSR:StopPlace:41636,,Ramstad,,63.412212,10.476077,,,1,,2,,,700
NSR:StopPlace:42966,,Mærk bru,,62.902233,9.811448,,,1,,2,,,700
NSR:StopPlace:43813,,Blomliene,,63.31522,11.082984,,,1,,2,,,700
NSR:StopPlace:41633,,Tonstadkrysset Ytre Ringveg,,63.37035,10.381509,,,1,,2,,,700
NSR:StopPlace:42965,,Tanemskrysset Brøttemsvegen,,63.31274,10.427381,,,1,,2,,,700
NSR:StopPlace:42964,,Lundåsen nordre,,63.354427,10.326437,,,1,,2,,,700
NSR:StopPlace:43811,,Flatnes,,63.677235,9.628177,,,1,,2,,,700
NSR:StopPlace:41634,,Rambu,,62.503323,11.557544,,,1,,2,,,700
NSR:StopPlace:41631,,Henmoen,,63.05022,11.587538,,,1,,2,,,700
NSR:StopPlace:42963,,Tanem gård,,63.313545,10.435684,,,1,,2,,,700
NSR:StopPlace:42962,,Mælan,,63.753517,10.131512,,,1,,2,,,700
NSR:StopPlace:41632,,Rakbjørg gård,,63.25757,10.194148,,,1,,2,,,700
NSR:StopPlace:42972,,Lykkmarka,,63.366302,10.397892,,,1,,2,,,700
NSR:StopPlace:41640,,Ramsøy hurtigbåtkai,,64.32911,10.417335,,,1,,2,,,1000
NSR:StopPlace:42971,,Møllebakken,,63.429356,10.358337,,,1,,2,,,700
NSR:StopPlace:41641,,Ramsøyaunet hurtigbåtkai,,64.34052,10.415677,,,1,,2,,,1000
NSR:StopPlace:42970,,Tanemsmoen,,63.310356,10.430446,,,1,,2,,,700
NSR:StopPlace:43829,,Bonvik,,63.520844,9.809657,,,1,,2,,,700
NSR:StopPlace:41648,,Ranheim Fabrikker E6,,63.421963,10.535525,,,1,,2,,,700
NSR:StopPlace:43827,,Bones,,62.99257,10.479538,,,1,,2,,,700
NSR:StopPlace:41649,,Ranheim fabrikker,,63.421776,10.535936,,,1,,2,,,700
NSR:StopPlace:42979,,Mølnbukt,,63.616966,9.647368,,,1,,2,,,700
NSR:StopPlace:41646,,Torgard,,63.32482,10.37116,,,1,,2,,,700
NSR:StopPlace:42978,,Tangen,,63.240604,10.431156,,,1,,2,,,700
NSR:StopPlace:41647,,Herfjordvatn,,64.01274,10.047359,,,1,,2,,,700
NSR:StopPlace:42977,,Lysheim skole,,63.610844,9.668978,,,1,,2,,,700
NSR:StopPlace:43824,,Bollingmo,,62.961117,10.978793,,,1,,2,,,700
NSR:StopPlace:42976,,Tangen,,63.31237,10.183503,,,1,,2,,,700
NSR:StopPlace:42975,,Lyngvegen,,63.35732,10.355296,,,1,,2,,,700
NSR:StopPlace:43822,,Flatåstoppen,,63.37758,10.332066,,,1,,2,,,700
NSR:StopPlace:41645,,Randlia,,63.351154,10.442006,,,1,,2,,,700
NSR:StopPlace:43821,,Bogøyvær kai,,63.87191,8.55117,,,1,,2,,,1000
NSR:StopPlace:41643,,Torgaardssletta,,63.328407,10.36428,,,1,,2,,,700
NSR:StopPlace:42973,,Tanemsmovegen,,63.308266,10.431101,,,1,,2,,,700
NSR:StopPlace:43820,,Bogen,,62.988182,10.540958,,,1,,2,,,700
NSR:StopPlace:41651,,Torgardshaugen,,63.32257,10.377102,,,1,,2,,,700
NSR:StopPlace:42983,,Lysøya bru,,63.88292,9.85654,,,1,,2,,,700
NSR:StopPlace:41652,,Herlofsenløypa,,63.40517,10.319779,,,1,,2,,,900
NSR:StopPlace:42982,,Mørre,,63.921654,10.215114,,,1,,2,,,700
NSR:StopPlace:42981,,Tangvik,,63.47232,9.888348,,,1,,2,,,700
NSR:StopPlace:41650,,Ranheim idrettsplass,,63.4277,10.524209,,,1,,2,,,700
NSR:StopPlace:42980,,Lysklett,,63.317245,10.479837,,,1,,2,,,700
NSR:StopPlace:70196,,Kystmuseet,,63.606525,8.968003,,,1,,2,,,
NSR:StopPlace:43839,,Botnlia,,62.603127,11.841604,,,1,,2,,,700
NSR:StopPlace:42507,,Haukvik,,63.342754,10.054128,,,1,,2,,,700
NSR:StopPlace:41659,,Ranøyen,,62.926567,11.140752,,,1,,2,,,700
NSR:StopPlace:43838,,Botngård skole/Fosen vgs.,,63.764416,9.819413,,,1,,2,,,700
NSR:StopPlace:43837,,Flenstad,,63.91951,10.446922,,,1,,2,,,700
NSR:StopPlace:42505,,Øye,,63.32279,10.253928,,,1,,2,,,700
NSR:StopPlace:43836,,Botngård,,63.76483,9.811568,,,1,,2,,,700
NSR:StopPlace:42989,,Lysøysundet,,63.88444,9.875107,,,1,,2,,,700
NSR:StopPlace:41658,,Ranheimsfjæra,,63.42741,10.528061,,,1,,2,,,700
NSR:StopPlace:42988,,Tarva ferjekai,,63.79607,9.42737,,,1,,2,,,1000
NSR:StopPlace:43835,,Bostad,,63.324238,10.5087,,,1,,2,,,700
NSR:StopPlace:42504,,Hauknes,,64.19888,10.365345,,,1,,2,,,700
NSR:StopPlace:42987,,Mørreaunet,,63.910915,10.243033,,,1,,2,,,700
NSR:StopPlace:43833,,Borstad,,63.2085,9.17365,,,1,,2,,,700
NSR:StopPlace:42502,,Meldal Bygdemuseum,,63.051323,9.708821,,,1,,2,,,700
NSR:StopPlace:42986,,Lysøya snuplass,,63.887913,9.864991,,,1,,2,,,700
NSR:StopPlace:42985,,Tannvikvågen,,63.392063,9.232841,,,1,,2,,,700
NSR:StopPlace:43832,,Flauglia,,63.2263,9.307273,,,1,,2,,,700
NSR:StopPlace:42501,,Haukdalsbru,,62.99353,10.24575,,,1,,2,,,700
NSR:StopPlace:42500,,Åsveien skole,,63.414852,10.366499,,,1,,2,,,700
NSR:StopPlace:43831,,Borsetmoen,,63.241856,11.084917,,,1,,2,,,700
NSR:StopPlace:42079,,Jakobsli idrettsplass,,63.415527,10.493705,,,1,,2,,,700
NSR:StopPlace:42078,,Setra,,62.490253,11.599674,,,1,,2,,,700
NSR:StopPlace:42077,,Setra,,63.623386,9.105418,,,1,,2,,,700
NSR:StopPlace:42075,,IKEA Leangen,,63.427547,10.472488,,,1,,2,,,700
NSR:StopPlace:42073,,Høyeggen skole,,63.285973,10.296481,,,1,,2,,,700
NSR:StopPlace:42072,,Vasslia,,63.22312,9.247108,,,1,,2,,,700
NSR:StopPlace:58422,,Trondheim lufthavn Lufthavnveien,ved bensinstasjonen,63.451843,10.916662,,,1,,2,,,700
NSR:StopPlace:42088,,Ila,,63.42926,10.367933,,,1,,2,,,700
NSR:StopPlace:42087,,Siemens,,63.403835,10.398978,,,1,,2,,,700
NSR:StopPlace:42085,,Idrettsveien,,63.350605,10.366671,,,1,,2,,,700
NSR:StopPlace:42084,,Sevatdalen vegkryss,,62.52172,11.483331,,,1,,2,,,700
NSR:StopPlace:42099,,Velve,,63.205074,11.084158,,,1,,2,,,700
NSR:StopPlace:42098,,Ilsvika,,63.4311,10.357338,,,1,,2,,,700
NSR:StopPlace:42097,,Siim,,63.38808,10.540579,,,1,,2,,,700
NSR:StopPlace:42096,,Veltet,,63.266727,10.212889,,,1,,2,,,700
NSR:StopPlace:42095,,Ilhaugen,,63.301464,10.150985,,,1,,2,,,700
NSR:StopPlace:42093,,Sigurd Jorsalfars veg,,63.419254,10.43597,,,1,,2,,,700
NSR:StopPlace:42091,,Ilbro,,62.867077,10.066803,,,1,,2,,,700
NSR:StopPlace:4048,,Lade allé 73,,63.44063,10.46517,,,1,,2,,,700
NSR:StopPlace:37539,,Ringholmen kai,,63.20356,7.958938,,,1,,2,,,1000
NSR:StopPlace:37544,,Gjelaneset,,63.340534,8.772517,,,1,,2,,,700
NSR:StopPlace:70125,,Coop Sistranda,,63.7358,8.832937,,,1,,2,,,
NSR:StopPlace:42909,,Søndre gate Ørjaveita,,63.43367,10.400142,,,1,,2,,,700
NSR:StopPlace:42908,,Myrset,,63.366093,9.579057,,,1,,2,,,700
NSR:StopPlace:42906,,Søndre Risvolltun,,63.395638,10.427684,,,1,,2,,,700
NSR:StopPlace:42905,,Liøya,,63.029415,10.262334,,,1,,2,,,700
NSR:StopPlace:42904,,Søndre Hoem,,63.40326,10.381801,,,1,,2,,,900
NSR:StopPlace:42903,,Myrplassen,,62.630276,9.784453,,,1,,2,,,700
NSR:StopPlace:42901,,Søndre Hallset,,63.394073,10.362454,,,1,,2,,,700
NSR:StopPlace:42900,,Søndre Flatåsen,,63.37657,10.352243,,,1,,2,,,700
NSR:StopPlace:42477,,Mausundvær kai,,63.86913,8.66213,,,1,,2,,,1000
NSR:StopPlace:43324,,Kottum gård,,63.26201,10.205977,,,1,,2,,,700
NSR:StopPlace:43323,,Stor-Rosta,,63.363354,10.372543,,,1,,2,,,700
NSR:StopPlace:43322,,Kottum filial,,63.261086,10.202372,,,1,,2,,,700
NSR:StopPlace:43320,,Stolt,,62.47062,11.761796,,,1,,2,,,700
NSR:StopPlace:42473,,Åset skole,,63.963345,10.222017,,,1,,2,,,700
NSR:StopPlace:42471,,Mastad,,63.64369,9.051571,,,1,,2,,,700
NSR:StopPlace:42470,,Maskinistboligene,,63.381622,10.397747,,,1,,2,,,700
NSR:StopPlace:43329,,Krinsvatnet,,63.80259,10.229367,,,1,,2,,,700
NSR:StopPlace:44652,,Meråker skole,,63.41311,11.736553,,,1,,2,,,700
NSR:StopPlace:43326,,Storaunet,,63.05494,11.568739,,,1,,2,,,700
NSR:StopPlace:43325,,Nyveibakken,,63.424328,10.370963,,,1,,2,,,700
NSR:StopPlace:42478,,Åsheim skole,,63.35112,10.343512,,,1,,2,,,700
NSR:StopPlace:42004,,Valentinlyst,,63.424583,10.440496,,,1,,2,,,700
NSR:StopPlace:42488,,Megarden,,63.393993,10.160995,,,1,,2,,,700
NSR:StopPlace:43334,,Kroken,,62.92693,11.164144,,,1,,2,,,700
NSR:StopPlace:42003,,Sandviksberget hurtigbåtkai,,64.32848,10.446189,,,1,,2,,,1000
NSR:StopPlace:42487,,Haugrønning,,63.398804,10.068585,,,1,,2,,,700
NSR:StopPlace:42486,,Åstad,,63.371883,9.00285,,,1,,2,,,700
NSR:StopPlace:43333,,Storfosna ferjekai,,63.65899,9.436217,,,1,,2,,,1000
NSR:StopPlace:42001,,Valen,,63.72131,8.615191,,,1,,2,,,700
NSR:StopPlace:43332,,Krokan,,62.643772,9.822525,,,1,,2,,,700
NSR:StopPlace:42485,,Medskogkrokan,,62.632645,9.789683,,,1,,2,,,700
NSR:StopPlace:42000,,Sandviksberget,,64.32707,10.446146,,,1,,2,,,700
NSR:StopPlace:42484,,Åsly skole,,63.58691,9.963923,,,1,,2,,,700
NSR:StopPlace:42483,,Haugnessvingen,,63.38794,10.394261,,,1,,2,,,700
NSR:StopPlace:43330,,Nyveibakken,,63.42435,10.372447,,,1,,2,,,900
NSR:StopPlace:42482,,Mebost,,63.19777,11.14987,,,1,,2,,,700
NSR:StopPlace:42481,,Haugnes,,63.377632,9.9429,,,1,,2,,,700
NSR:StopPlace:42480,,Åshuset,,62.704502,9.952133,,,1,,2,,,700
NSR:StopPlace:42008,,Saupstadmyra,,63.35971,10.342874,,,1,,2,,,700
NSR:StopPlace:43338,,Krokstadøra,,63.400566,9.502163,,,1,,2,,,700
NSR:StopPlace:43337,,Kroken vegkryss,,62.674465,11.402314,,,1,,2,,,700
NSR:StopPlace:42006,,Hårsaker,,63.50906,10.03164,,,1,,2,,,700
NSR:StopPlace:42489,,Åstan,,63.34926,9.900565,,,1,,2,,,700
NSR:StopPlace:43345,,Kroppan,,63.38689,10.375661,,,1,,2,,,700
NSR:StopPlace:42498,,Melby,,63.243153,9.97893,,,1,,2,,,700
NSR:StopPlace:42013,,Saupstadsenteret,,63.367043,10.348455,,,1,,2,,,700
NSR:StopPlace:43344,,Storler,,63.324177,10.325314,,,1,,2,,,700
NSR:StopPlace:42497,,Åsveien,,62.907272,9.781495,,,1,,2,,,700
NSR:StopPlace:42012,,Håvik,,63.668613,8.361154,,,1,,2,,,700
NSR:StopPlace:42011,,Saupstadringen 109,,63.36204,10.344642,,,1,,2,,,700
NSR:StopPlace:43342,,Storhåsjømyra,,62.46914,11.80035,,,1,,2,,,700
NSR:StopPlace:42494,,Åsvang skole,,63.411034,10.454847,,,1,,2,,,700
NSR:StopPlace:42010,,Valgrindvegen,,63.409885,10.402758,,,1,,2,,,700
NSR:StopPlace:43341,,Krokstien,,63.392754,10.41351,,,1,,2,,,700
NSR:StopPlace:42492,,Meismyren,,62.840714,11.209069,,,1,,2,,,700
NSR:StopPlace:42491,,Åsten,,63.484764,9.511509,,,1,,2,,,700
NSR:StopPlace:42490,,Haugum,,63.295567,10.481208,,,1,,2,,,700
NSR:StopPlace:42018,,Saxenborg allé,,63.437828,10.442514,,,1,,2,,,700
NSR:StopPlace:43349,,Storlykkja,,63.026386,10.254297,,,1,,2,,,700
NSR:StopPlace:43348,,OTI-senteret,,63.306366,9.839906,,,1,,2,,,700
NSR:StopPlace:43347,,Kroppanbrua,,63.39577,10.390969,,,1,,2,,,700
NSR:StopPlace:42016,,Sauøya kai,,63.997864,9.175301,,,1,,2,,,1000
NSR:StopPlace:42026,,Høgreina øvre,,63.380615,10.335297,,,1,,2,,,700
NSR:StopPlace:43357,,Krutvik,,63.733555,8.651904,,,1,,2,,,700
NSR:StopPlace:43356,,Stornes,,62.950176,10.771658,,,1,,2,,,700
NSR:StopPlace:43355,,Krutthusbakken,,63.447792,10.432688,,,1,,2,,,700
NSR:StopPlace:42024,,Schiøtz' vei,,63.425816,10.355214,,,1,,2,,,700
NSR:StopPlace:42023,,Høgreina,,63.380753,10.339795,,,1,,2,,,700
NSR:StopPlace:42022,,Valset,,62.60477,11.548534,,,1,,2,,,700
NSR:StopPlace:42020,,Høgkjølen,,63.233227,9.542733,,,1,,2,,,700
NSR:StopPlace:43351,,Stormyra,,63.211666,9.020961,,,1,,2,,,700
NSR:StopPlace:43350,,Kroppanmarka,,63.382496,10.385735,,,1,,2,,,700
NSR:StopPlace:44682,,Gjevingåsen nord,,63.441532,10.882167,,,1,,2,,,700
NSR:StopPlace:44685,,Litjbyen,,63.444534,10.9045,,,1,,2,,,700
NSR:StopPlace:42029,,Høgskoleringen,,63.42057,10.404578,,,1,,2,,,700
NSR:StopPlace:43359,,Odenseveien,,63.41651,10.353276,,,1,,2,,,700
NSR:StopPlace:42027,,Schjølbergbrua,,62.59893,11.479149,,,1,,2,,,700
NSR:StopPlace:43368,,Storsand,,63.336617,9.936463,,,1,,2,,,700
NSR:StopPlace:42037,,Valsetbakken,,63.38748,10.566023,,,1,,2,,,700
NSR:StopPlace:42034,,Valset gård,,63.39092,10.557283,,,1,,2,,,700
NSR:StopPlace:43365,,Ofstad,,63.36614,9.928676,,,1,,2,,,700
NSR:StopPlace:42030,,Selbu skysstasjon,,63.218063,11.040829,,,1,,2,,,700
NSR:StopPlace:43360,,Valset kryss,,62.594666,11.763367,,,1,,2,,,700
NSR:StopPlace:44690,,Sandfærhus,,63.449276,10.914938,,,1,,2,,,700
NSR:StopPlace:44695,,Hognesaunet,,63.459927,10.961478,,,1,,2,,,700
NSR:StopPlace:42038,,Høiset,,63.41196,10.463095,,,1,,2,,,700
NSR:StopPlace:43379,,Storsten,,63.22009,10.301397,,,1,,2,,,700
NSR:StopPlace:42047,,Høstad,,63.406384,10.161465,,,1,,2,,,700
NSR:StopPlace:42046,,Selnes,,63.551834,9.81766,,,1,,2,,,700
NSR:StopPlace:43376,,Storsteinan,,63.452976,10.257187,,,1,,2,,,700
NSR:StopPlace:42045,,Hølonda samvirkelag,,63.114136,9.987727,,,1,,2,,,700
NSR:StopPlace:43375,,Okstad,,63.375546,10.379849,,,1,,2,,,700
NSR:StopPlace:43374,,Kråkerøya,,64.150154,10.158026,,,1,,2,,,700
NSR:StopPlace:43373,,Storsand 2,,63.431286,10.707545,,,1,,2,,,700
NSR:StopPlace:43371,,Storsand 1,,63.43194,10.70537,,,1,,2,,,700
NSR:StopPlace:43370,,Ohraheia,,63.77593,8.814111,,,1,,2,,,700
NSR:StopPlace:42059,,Selva,,63.614986,9.713275,,,1,,2,,,700
NSR:StopPlace:42058,,Varsmoen,,63.092365,9.696926,,,1,,2,,,700
NSR:StopPlace:43388,,Storvollen,,63.254982,10.440454,,,1,,2,,,700
NSR:StopPlace:42056,,Selsbakkflata,,63.38882,10.365417,,,1,,2,,,700
NSR:StopPlace:43386,,Storvollen,,64.27183,10.608662,,,1,,2,,,700
NSR:StopPlace:43385,,Okstad skole,,63.382107,10.378332,,,1,,2,,,700
NSR:StopPlace:42053,,Selsbakk,,63.389687,10.379827,,,1,,2,,,700
NSR:StopPlace:43384,,Storvik,,64.2349,10.292801,,,1,,2,,,700
NSR:StopPlace:42052,,Valøyvegen,,63.40865,10.398642,,,1,,2,,,700
NSR:StopPlace:43383,,Kulsetvegen,,63.20698,11.053992,,,1,,2,,,700
NSR:StopPlace:42051,,Høstadkorsen,,63.41005,10.15836,,,1,,2,,,700
NSR:StopPlace:43382,,Storugla,,63.333347,10.492179,,,1,,2,,,700
NSR:StopPlace:42068,,Seterbrua,,63.64131,10.095226,,,1,,2,,,700
NSR:StopPlace:43399,,Storøyen,,62.98236,10.236218,,,1,,2,,,700
NSR:StopPlace:43398,,Kuset gård,,63.383656,10.589806,,,1,,2,,,700
NSR:StopPlace:42066,,Vaslagvågen,,63.506893,9.244383,,,1,,2,,,700
NSR:StopPlace:43396,,Storøya,,63.30633,9.774709,,,1,,2,,,700
NSR:StopPlace:43395,,Okstadplassen,,63.37902,10.384887,,,1,,2,,,700
NSR:StopPlace:43394,,Kuset,,63.382915,10.597569,,,1,,2,,,700
NSR:StopPlace:42063,,Vaslag,,63.494984,9.271605,,,1,,2,,,700
NSR:StopPlace:42062,,Høvringen,,63.44579,10.336227,,,1,,2,,,700
NSR:StopPlace:42061,,Selvåg,,63.671967,9.106478,,,1,,2,,,700
NSR:StopPlace:42060,,Høvik,,64.33071,10.48013,,,1,,2,,,700
NSR:StopPlace:43390,,Okstad østre,,63.37969,10.389311,,,1,,2,,,700
NSR:StopPlace:43720,,Fagerenget skole,,63.874027,9.884207,,,1,,2,,,700
NSR:StopPlace:42873,,Myran,,63.10941,10.017651,,,1,,2,,,700
NSR:StopPlace:42871,,Lian,,62.94235,11.21198,,,1,,2,,,700
NSR:StopPlace:43729,,Fagerlia,,63.516094,9.993171,,,1,,2,,,700
NSR:StopPlace:43727,,Fagerheim allé,,63.444637,10.456893,,,1,,2,,,700
NSR:StopPlace:43726,,Biologen,,63.440216,10.347514,,,1,,2,,,700
NSR:StopPlace:43725,,Fagerhaug,,62.656254,9.879151,,,1,,2,,,700
NSR:StopPlace:42877,,Myrbakkan,,64.291435,10.54378,,,1,,2,,,700
NSR:StopPlace:43724,,Fjellet,,63.893814,9.853501,,,1,,2,,,700
NSR:StopPlace:43723,,Billehaugen,,62.61151,11.61103,,,1,,2,,,700
NSR:StopPlace:42876,,Sætra,,63.795063,8.68459,,,1,,2,,,700
NSR:StopPlace:42875,,Lian,,63.04683,11.614868,,,1,,2,,,700
NSR:StopPlace:43721,,Bessaker kai,,64.24744,10.320537,,,1,,2,,,1000
NSR:StopPlace:42400,,Magnus Berrføtts veg,,63.42133,10.438459,,,1,,2,,,700
NSR:StopPlace:42884,,Søberg,,63.25931,10.285921,,,1,,2,,,700
NSR:StopPlace:43730,,Fjellheimen,,62.580826,11.371459,,,1,,2,,,700
NSR:StopPlace:42882,,Sætran,,63.344627,10.467566,,,1,,2,,,700
NSR:StopPlace:42409,,Hammersborg,,63.423756,10.357251,,,1,,2,,,700
NSR:StopPlace:43738,,Bjerkan,,63.27379,9.019292,,,1,,2,,,700
NSR:StopPlace:42407,,Willmannsøyen,,62.94778,10.6806,,,1,,2,,,700
NSR:StopPlace:43737,,Fagerliveien,,63.42738,10.355849,,,1,,2,,,700
NSR:StopPlace:42406,,Hammerfjell,,63.43319,9.946299,,,1,,2,,,700
NSR:StopPlace:43736,,Bjarne Ness' veg,,63.403824,10.429692,,,1,,2,,,700
NSR:StopPlace:42889,,Lillerydningen,,63.3869,10.351959,,,1,,2,,,700
NSR:StopPlace:43735,,Fjellsæter,,63.414787,10.275053,,,1,,2,,,700
NSR:StopPlace:42404,,Weidemannsveien,,63.43335,10.427396,,,1,,2,,,700
NSR:StopPlace:42887,,Søbergtunet,,63.264767,10.288953,,,1,,2,,,700
NSR:StopPlace:43733,,Biskop Sigurds gate,,63.437077,10.42663,,,1,,2,,,700
NSR:StopPlace:42886,,Lilleevjen,,63.205772,11.104716,,,1,,2,,,700
NSR:StopPlace:42885,,Myrhaug,,62.847168,11.250619,,,1,,2,,,700
NSR:StopPlace:43742,,Fagervika,,63.43852,10.348167,,,1,,2,,,700
NSR:StopPlace:42895,,Linesøya,,64.02475,9.904852,,,1,,2,,,700
NSR:StopPlace:42894,,Sødalskrysset,,63.21055,9.08352,,,1,,2,,,700
NSR:StopPlace:43741,,Fjellvang,,62.603573,9.645785,,,1,,2,,,700
NSR:StopPlace:42410,,Winsnes,,62.95029,10.610848,,,1,,2,,,700
NSR:StopPlace:42891,,Lines,,64.00512,9.93203,,,1,,2,,,700
NSR:StopPlace:42890,,Storsand,,63.2683,10.293485,,,1,,2,,,700
NSR:StopPlace:74006,,Trondheim hurtigbåtterminal,,63.438236,10.397283,,,1,,2,,,1000
NSR:StopPlace:74007,,Lensvik hurtigbåtkai,,63.505344,9.830454,,,1,,2,,,1000
NSR:StopPlace:74008,,Brekstad hurtigbåtkai,,63.68585,9.667743,,,1,,2,,,1000
NSR:StopPlace:74009,,Sandstad hurtigbåtkai,,63.517033,9.112609,,,1,,2,,,1000
NSR:StopPlace:43749,,Fallet,,63.36465,10.170327,,,1,,2,,,700
NSR:StopPlace:42417,,Hangran,,63.38195,10.074791,,,1,,2,,,700
NSR:StopPlace:42416,,Ysetmoen,,62.933342,11.104141,,,1,,2,,,700
NSR:StopPlace:43746,,Fjellvær,,63.633636,9.13153,,,1,,2,,,700
NSR:StopPlace:42415,,Malvik senter,,63.42,10.756032,,,1,,2,,,700
NSR:StopPlace:43745,,Bjugn Fabrikker,,63.762123,9.765175,,,1,,2,,,700
NSR:StopPlace:42414,,Hangeråsen,,63.37454,10.101816,,,1,,2,,,700
